2026-04-10 16:23:14 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:15 | INFO | Successfully saved batch 31 (1000 records) to /workspace/data/bronze/chicago/batch_31.json
2026-04-10 16:23:31 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:31 | INFO | Successfully saved batch 32 (1000 records) to /workspace/data/bronze/chicago/batch_32.json
2026-04-10 16:23:38 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:39 | INFO | Successfully saved batch 33 (1000 records) to /workspace/data/bronze/chicago/batch_33.json
2026-04-10 16:23:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:47 | INFO | Successfully saved batch 34 (1000 records) to /workspace/data/bronze/chicago/batch_34.json
2026-04-10 16:23:54 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:23:59 | INFO | Successfully saved batch 35 (1000 records) to /workspace/data/bronze/chicago/batch_35.json
2026-04-10 16:24:05 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:10 | INFO | Successfully saved batch 36 (1000 records) to /workspace/data/bronze/chicago/batch_36.json
2026-04-10 16:24:15 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:17 | INFO | Successfully saved batch 37 (1000 records) to /workspace/data/bronze/chicago/batch_37.json
2026-04-10 16:24:23 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:23 | INFO | Successfully saved batch 38 (1000 records) to /workspace/data/bronze/chicago/batch_38.json
2026-04-10 16:24:32 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:33 | INFO | Successfully saved batch 39 (1000 records) to /workspace/data/bronze/chicago/batch_39.json
2026-04-10 16:24:39 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:40 | INFO | Successfully saved batch 40 (1000 records) to /workspace/data/bronze/chicago/batch_40.json
2026-04-10 16:24:47 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:47 | INFO | Successfully saved batch 41 (1000 records) to /workspace/data/bronze/chicago/batch_41.json
2026-04-10 16:24:55 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:24:56 | INFO | Successfully saved batch 42 (1000 records) to /workspace/data/bronze/chicago/batch_42.json
2026-04-10 16:25:10 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:25:10 | INFO | Successfully saved batch 43 (1000 records) to /workspace/data/bronze/chicago/batch_43.json
2026-04-10 16:25:17 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:25:20 | INFO | Successfully saved batch 44 (1000 records) to /workspace/data/bronze/chicago/batch_44.json
2026-04-10 16:25:28 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:25:29 | INFO | Successfully saved batch 45 (1000 records) to /workspace/data/bronze/chicago/batch_45.json
2026-04-10 16:25:39 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:25:39 | INFO | Successfully saved batch 46 (1000 records) to /workspace/data/bronze/chicago/batch_46.json
2026-04-10 16:25:46 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:25:47 | INFO | Successfully saved batch 47 (1000 records) to /workspace/data/bronze/chicago/batch_47.json
2026-04-10 16:26:01 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:26:02 | INFO | Successfully saved batch 48 (1000 records) to /workspace/data/bronze/chicago/batch_48.json
2026-04-10 16:26:19 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:26:19 | INFO | Successfully saved batch 49 (1000 records) to /workspace/data/bronze/chicago/batch_49.json
2026-04-10 16:26:32 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:26:33 | INFO | Successfully saved batch 50 (1000 records) to /workspace/data/bronze/chicago/batch_50.json
2026-04-10 16:26:39 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
2026-04-10 16:26:40 | INFO | Successfully saved batch 51 (1000 records) to /workspace/data/bronze/chicago/batch_51.json
2026-04-10 16:26:45 | INFO | API Request to https://data.cityofchicago.org/resource/85ca-t3if.json - Status: 200
